price,bedrooms,dwell_type,street,neighborhood,furniture,title,square_feet,cityname,state
850,2,Apartment,"1745 sonne ave apt 1, louisville, ky 40216",Shively,Unfurnished,"1745 sonne ave apt 1, louisville, ky 40216$850/mo2 bds1 ba790 sqft - apartment for rentshow more",790,louisville,KY
850,2,Apartment,"3413 shanks ln apt 6, louisville, ky 40216",Louisville,Unfurnished,"3413 shanks ln apt 6, louisville, ky 40216$850/mo2 bds1 ba700 sqft - apartment for rentshow more",700,louisville,KY
850,2,Apartment,"3411 shanks ln #e, louisville, ky 40216",Louisville,Unfurnished,"3411 shanks ln #e, louisville, ky 40216$850/mo2 bds1 ba800 sqft - apartment for rentshow more",800,louisville,KY
1000,2,Apartment,"2649 van buren st apt 1, hollywood, fl 33020",Highland Gardens,Furnished,"2649 van buren st apt 1, hollywood, fl 33020$1,000/mo2 bds2 ba1,005 sqft - apartment for rentshow more",1005,hollywood,FL
1300,2,Apartment,"10015 sw 172nd st apt 2, miami, fl 33157",Miami,Unfurnished,"10015 sw 172nd st apt 2, miami, fl 33157$1,300/mo2 bds1 ba800 sqft - apartment for rentshow more",800,miami,FL
1345,2,Apartment,"210 nw 17th st apt 5, miami, fl 33136",Overtown,Unfurnished,"210 nw 17th st apt 5, miami, fl 33136$1,345/mo2 bds1 ba600 sqft - apartment for rentshow more",600,miami,FL
1446,2,Apartment,"Pembroke park apartments, 3700 sw 52nd ave #3720-102, hollywood, fl 33023",Hollywood,Unfurnished,"Pembroke park apartments, 3700 sw 52nd ave #3720-102, hollywood, fl 33023$1,446/mo2 bds2 ba850 sqft - apartment for rentshow more",850,hollywood,FL
1446,2,Apartment,"3720 sw 52nd ave #208, hollywood, fl 33023",Pembroke Park,Unfurnished,"3720 sw 52nd ave #208, hollywood, fl 33023$1,446/mo2 bds2 ba1,052 sqft - apartment for rentshow more",1052,hollywood,FL
1500,2,Apartment,"3328 william ave #b, miami, fl 33133",Coconut Grove,Unfurnished,"3328 william ave #b, miami, fl 33133$1,500/mo2 bds1 ba925 sqft - apartment for rentshow more",925,miami,FL
1500,2,Apartment,"(undisclosed address), hallandale, fl 33009",Hallandale Beach,Unfurnished,"(undisclosed address), hallandale, fl 33009$1,500/mo2 bds1 ba775 sqft - apartment for rentshow more",775,hallandale,FL
1500,2,Apartment,"(undisclosed address), hallandale, fl 33009",Hallandale Beach,Unfurnished,"(undisclosed address), hallandale, fl 33009$1,500/mo2 bds1 ba725 sqft - apartment for rentshow more",725,hallandale,FL
1550,2,Apartment,"1043 nw 2nd st apt 6, miami, fl 33128",Little Havana,Unfurnished,"1043 nw 2nd st apt 6, miami, fl 33128$1,550/mo2 bds1 ba715 sqft - condo for rentshow more",715,miami,FL
1550,2,Apartment,"19 sw 6th st apt d, dania beach, fl 33004",Dania Beach,Unfurnished,"19 sw 6th st apt d, dania beach, fl 33004$1,550/mo2 bds1 ba650 sqft - apartment for rentshow more",650,dania beach,FL
1575,2,Apartment,"1323 n federal hwy #3, hollywood, fl 33020",Hollywood Lakes,Unfurnished,"1323 n federal hwy #3, hollywood, fl 33020$1,575/mo2 bds1 ba650 sqft - apartment for rentshow more",650,hollywood,FL
1600,2,Apartment,"5555 nw 17th ave apt 1, miami, fl 33142",Liberty City,Unfurnished,"5555 nw 17th ave apt 1, miami, fl 33142$1,600/mo2 bds1 ba600 sqft - apartment for rentshow more",600,miami,FL
1600,2,Apartment,"20490 nw 7th ave apt 16, miami gardens, fl 33169",Miami Gardens,Unfurnished,"20490 nw 7th ave apt 16, miami gardens, fl 33169$1,600/mo2 bds1 ba720 sqft - apartment for rentshow more",720,miami gardens,FL
1600,2,Apartment,"1842 johnson st #2, hollywood, fl 33020",Royal Poinciana,Unfurnished,"1842 johnson st #2, hollywood, fl 33020$1,600/mo2 bds1 ba788 sqft - apartment for rentshow more",788,hollywood,FL
1600,2,Apartment,"22 nw 8th ave apt 4, dania, fl 33004",Dania Beach,Unfurnished,"22 nw 8th ave apt 4, dania, fl 33004$1,600/mo2 bds1 ba676 sqft - apartment for rentshow more",676,dania,FL
1600,2,Apartment,"2204 atlanta st #4, hollywood, fl 33020",Liberia,Unfurnished,"2204 atlanta st #4, hollywood, fl 33020$1,600/mo2 bds1 ba3,372 sqft - apartment for rentshow more",3372,hollywood,FL
1625,2,Apartment,"1100 atlantic shores blvd apt 404, hallandale, fl 33009",Hallandale Beach,Unfurnished,"1100 atlantic shores blvd apt 404, hallandale, fl 33009$1,625/mo2 bds1 ba739 sqft - condo for rentshow more",739,hallandale,FL
1650,2,Apartment,"215 se 3rd ave apt 205a, hallandale, fl 33009",Hallandale Beach,Furnished,"215 se 3rd ave apt 205a, hallandale, fl 33009$1,650/mo2 bds1 ba935 sqft - condo for rentshow more",935,hallandale,FL
1650,2,Apartment,"13 ne 2nd ave apt 202, dania, fl 33004",Dania Beach,Unfurnished,"13 ne 2nd ave apt 202, dania, fl 33004$1,650/mo2 bds1 ba690 sqft - apartment for rentshow more",690,dania,FL
1650,2,Apartment,"19805 sw 114th ave #224, miami, fl 33157",Miami,Unfurnished,"19805 sw 114th ave #224, miami, fl 33157$1,650/mo2 bds2 ba900 sqft - apartment for rentshow more",900,miami,FL
850,1,Apartment,"(undisclosed address), miami gardens, fl 33056",Miami Gardens,Unfurnished,"(undisclosed address), miami gardens, fl 33056$850/mo1 bd1 ba1,000 sqft - apartment for rentshow more",1000,miami gardens,FL
1000,2,Apartment,"2649 van buren st apt 1, hollywood, fl 33020",Highland Gardens,Furnished,"2649 van buren st apt 1, hollywood, fl 33020$1,000/mo2 bds2 ba1,005 sqft - apartment for rentshow more",1005,hollywood,FL
1000,1,Apartment,"4715 sw 90th ave, miami, fl 33165",Miami,Unfurnished,"4715 sw 90th ave, miami, fl 33165$1,000/mo1 bd1 ba500 sqft - apartment for rentshow more",500,miami,FL
1000,1,Apartment,"455 ne 32nd st #10, miami, fl 33137",Edgewater,Furnished,"455 ne 32nd st #10, miami, fl 33137$1,000/mo1 bd1 ba180 sqft - apartment for rentshow more",180,miami,FL
1000,1,Apartment,"2431 nw 94th st, miami, fl 33147",Miami,Unfurnished,"2431 nw 94th st, miami, fl 33147$1,000/mo1 bd1 ba180 sqft - apartment for rentshow more",180,miami,FL
1000,1,Apartment,"7305 nw 17th ct #d, miami, fl 33147",Miami,Unfurnished,"7305 nw 17th ct #d, miami, fl 33147$1,000/mo1 bd1 ba300 sqft - apartment for rentshow more",300,miami,FL
1000,1,Apartment,"13725 nw 4th pl #1, miami, fl 33168",North Miami,Unfurnished,"13725 nw 4th pl #1, miami, fl 33168$1,000/mo1 bd1 ba600 sqft - apartment for rentshow more",600,miami,FL
1000,1,Apartment,"(undisclosed address), miami, fl 33175",Coral Way,Unfurnished,"(undisclosed address), miami, fl 33175$1,000/mo1 bd1 ba450 sqft - apartment for rentshow more",450,miami,FL
1075,1,Apartment,"1546 arthur st apt 1a, hollywood, fl 33020",Hollywood Lakes,Unfurnished,"1546 arthur st apt 1a, hollywood, fl 33020$1,075/mo1 bd1 ba3,352 sqft - apartment for rentshow more",3352,hollywood,FL
900,1,Apartment,"809 ne 214th ln apt 3, miami, fl 33179",Miami,Unfurnished,"809 ne 214th ln apt 3, miami, fl 33179$900/mo1 bd1.5 ba1,121 sqft - condo for rentshow more",1121,miami,FL
900,1,Apartment,"10810 sw 29th ter, miami, fl 33165",Miami,Unfurnished,"10810 sw 29th ter, miami, fl 33165$900/mo1 bd1 ba250 sqft - apartment for rentshow more",250,miami,FL
1110,1,Apartment,"515 nw 58th st #3, miami, fl 33127",Little Haiti,Unfurnished,"515 nw 58th st #3, miami, fl 33127$1,110/mo1 bd1 ba500 sqft - apartment for rentshow more",500,miami,FL
1150,1,Apartment,"15411 sw 177th ter #1, miami, fl 33187",Miami,Unfurnished,"15411 sw 177th ter #1, miami, fl 33187$1,150/mo1 bd1 ba1,636 sqft - apartment for rentshow more",1636,miami,FL
1195,1,Apartment,"6091 nw 15th ave apt 5, miami, fl 33142",Liberty City,Unfurnished,"6091 nw 15th ave apt 5, miami, fl 33142$1,195/mo1 bd1 ba600 sqft - apartment for rentshow more",600,miami,FL
1200,1,Apartment,"317 glenn pkwy #1, hollywood, fl 33021",441 Corridor,Unfurnished,"317 glenn pkwy #1, hollywood, fl 33021$1,200/mo1 bd1 ba400 sqft - apartment for rentshow more",400,hollywood,FL
1200,1,Apartment,"11201 sw 156th st #1, miami, fl 33157",Miami,Unfurnished,"11201 sw 156th st #1, miami, fl 33157$1,200/mo1 bd1 ba500 sqft - apartment for rentshow more",500,miami,FL
1200,1,Apartment,"4970 nw 182nd st #0, opa locka, fl 33055",Miami Gardens,Unfurnished,"4970 nw 182nd st #0, opa locka, fl 33055$1,200/mo1 bd1 ba1,422 sqft - apartment for rentshow more",1422,opa locka,FL
1200,1,Apartment,"1099 nw 102nd st #eff, miami, fl 33150",Miami,Unfurnished,"1099 nw 102nd st #eff, miami, fl 33150$1,200/mo1 bd1 ba1,000 sqft - apartment for rentshow more",1000,miami,FL
1200,1,Apartment,"2447 pierce st #1, hollywood, fl 33020",North Central,Unfurnished,"2447 pierce st #1, hollywood, fl 33020$1,200/mo1 bd1 ba900 sqft - apartment for rentshow more",900,hollywood,FL
1200,1,Apartment,"680 ne 160th ter #b, miami, fl 33162",Miami,Unfurnished,"680 ne 160th ter #b, miami, fl 33162$1,200/mo1 bd1 ba1,450 sqft - apartment for rentshow more",1450,miami,FL
725,1,Apartment,"3737 west national avenue - 4, 3739 w national ave, milwaukee, wi 53215",Silver City,Unfurnished,"3737 west national avenue - 4, 3739 w national ave, milwaukee, wi 53215$725+/mo1 bd1 ba400 sqft - apartment for rentshow more",400,milwaukee,WI
700,1,Apartment,"420 w keefe ave front 420, milwaukee, wi 53212",Williamsburg,Unfurnished,"420 w keefe ave front 420, milwaukee, wi 53212$700/mo1 bd1 ba600 sqft - apartment for rentshow more",600,milwaukee,WI
725,1,Apartment,"3330 w juneau ave #1, milwaukee, wi 53208",Cold Spring Park,Unfurnished,"3330 w juneau ave #1, milwaukee, wi 53208$725/mo1 bd1 ba750 sqft - apartment for rentshow more",750,milwaukee,WI
735,2,Apartment,"5126 w clarke st apt 4, milwaukee, wi 53210",Uptown,Unfurnished,"5126 w clarke st apt 4, milwaukee, wi 53210$735/mo2 bds1 ba900 sqft - apartment for rentshow more",900,milwaukee,WI
453,1,Apartment,"Muskego school apartments, s75w17476 janesville rd, muskego, wi 53150",Muskego,Unfurnished,"Muskego school apartments, s75w17476 janesville rd, muskego, wi 53150$453+/mo1 bd1 ba646 sqft - apartment for rentshow more",646,muskego,WI
745,2,Apartment,"604 9th st, racine, wi 53403",Racine,Unfurnished,"604 9th st, racine, wi 53403$745/mo2 bds1 ba850 sqft - apartment for rentshow more",850,racine,WI
745,1,Apartment,"4705-4721 w burleigh st n #47-3065, milwaukee, wi 53210",Saint Joseph,Unfurnished,"4705-4721 w burleigh st n #47-3065, milwaukee, wi 53210$745/mo1 bd1 ba748 sqft - apartment for rentshow more",748,milwaukee,WI
750,2,Apartment,"8115 w hampton ave apt 7, milwaukee, wi 53218",Columbus Park,Unfurnished,"8115 w hampton ave apt 7, milwaukee, wi 53218$750/mo2 bds1 ba800 sqft - apartment for rentshow more",800,milwaukee,WI
750,1,Apartment,"3319 s 99th ct #3333, milwaukee, wi 53227",West View,Unfurnished,"3319 s 99th ct #3333, milwaukee, wi 53227$750/mo1 bd1 ba450 sqft - apartment for rentshow more",450,milwaukee,WI
765,1,Apartment,"3297 n 10th st, milwaukee, wi 53206",Borchert Field,Unfurnished,"3297 n 10th st, milwaukee, wi 53206$765/mo1 bd1 ba650 sqft - apartment for rentshow more",650,milwaukee,WI
775,1,Apartment,"4234 w hampton ave #1, milwaukee, wi 53209",Old North Milwaukee,Unfurnished,"4234 w hampton ave #1, milwaukee, wi 53209$775/mo1 bd1 ba750 sqft - apartment for rentshow more",750,milwaukee,WI
795,1,Apartment,"920-924 romayne - 5 unit (ace property), 920-924 romayne ave #920, racine, wi 53402",Racine,Unfurnished,"920-924 romayne - 5 unit (ace property), 920-924 romayne ave #920, racine, wi 53402$795/mo1 bd1 ba408 sqft - apartment for rentshow more",408,racine,WI
795,2,Apartment,"5436 north 38th street, 5436 n 38th st #1, milwaukee, wi 53209",Old North Milwaukee,Furnished,"5436 north 38th street, 5436 n 38th st #1, milwaukee, wi 53209$795/mo2 bds1 ba1,000 sqft - apartment for rentshow more",1000,milwaukee,WI
795,1,Apartment,"5804 n teutonia ave apt 6, milwaukee, wi 53209",Thurston Woods,Unfurnished,"5804 n teutonia ave apt 6, milwaukee, wi 53209$795/mo1 bd1 ba600 sqft - apartment for rentshow more",600,milwaukee,WI
795,1,Apartment,"3301-3303 n 29th st. (4 units), 3301-3303 n 29th st #3301a, milwaukee, wi 53216",Franklin Heights,Unfurnished,"3301-3303 n 29th st. (4 units), 3301-3303 n 29th st #3301a, milwaukee, wi 53216$795/mo1 bd1 ba760 sqft - apartment for rentshow more",760,milwaukee,WI
795,2,Apartment,"3170 n 7th st. (3 unit), 3170 n 7th st #3170a, milwaukee, wi 53212",Harambee,Unfurnished,"3170 n 7th st. (3 unit), 3170 n 7th st #3170a, milwaukee, wi 53212$795/mo2 bds1 ba600 sqft - apartment for rentshow more",600,milwaukee,WI
795,2,Apartment,"608-610 w burleigh st. (duplex), 608-610 w burleigh st #608, milwaukee, wi 53212",Harambee,Unfurnished,"608-610 w burleigh st. (duplex), 608-610 w burleigh st #608, milwaukee, wi 53212$795/mo2 bds1 ba850 sqft - apartment for rentshow more",850,milwaukee,WI
795,1,Apartment,"3927 e layton ave #7, cudahy, wi 53110",Cudahy,Unfurnished,"3927 e layton ave #7, cudahy, wi 53110$795/mo1 bd1 ba675 sqft - apartment for rentshow more",675,cudahy,WI
795,2,Apartment,"2432 s 5th pl #1, milwaukee, wi 53207",Lincoln Village,Unfurnished,"2432 s 5th pl #1, milwaukee, wi 53207$795/mo2 bds1 ba750 sqft - apartment for rentshow more",750,milwaukee,WI
800,2,Apartment,"2168 n 41st st, milwaukee, wi 53208",Washington Park,Unfurnished,"2168 n 41st st, milwaukee, wi 53208$800/mo2 bds1 ba1,150 sqft - apartment for rentshow more",1150,milwaukee,WI
735,2,Apartment,"5126 w clarke st apt 4, milwaukee, wi 53210",Uptown,Unfurnished,"5126 w clarke st apt 4, milwaukee, wi 53210$735/mo2 bds1 ba900 sqft - apartment for rentshow more",900,milwaukee,WI
745,2,Apartment,"604 9th st, racine, wi 53403",Racine,Unfurnished,"604 9th st, racine, wi 53403$745/mo2 bds1 ba850 sqft - apartment for rentshow more",850,racine,WI
750,2,Apartment,"8115 w hampton ave apt 7, milwaukee, wi 53218",Columbus Park,Unfurnished,"8115 w hampton ave apt 7, milwaukee, wi 53218$750/mo2 bds1 ba800 sqft - apartment for rentshow more",800,milwaukee,WI
795,2,Apartment,"5436 north 38th street, 5436 n 38th st #1, milwaukee, wi 53209",Old North Milwaukee,Furnished,"5436 north 38th street, 5436 n 38th st #1, milwaukee, wi 53209$795/mo2 bds1 ba1,000 sqft - apartment for rentshow more",1000,milwaukee,WI
795,2,Apartment,"3170 n 7th st. (3 unit), 3170 n 7th st #3170a, milwaukee, wi 53212",Harambee,Unfurnished,"3170 n 7th st. (3 unit), 3170 n 7th st #3170a, milwaukee, wi 53212$795/mo2 bds1 ba600 sqft - apartment for rentshow more",600,milwaukee,WI
795,2,Apartment,"608-610 w burleigh st. (duplex), 608-610 w burleigh st #608, milwaukee, wi 53212",Harambee,Unfurnished,"608-610 w burleigh st. (duplex), 608-610 w burleigh st #608, milwaukee, wi 53212$795/mo2 bds1 ba850 sqft - apartment for rentshow more",850,milwaukee,WI
795,2,Apartment,"2432 s 5th pl #1, milwaukee, wi 53207",Lincoln Village,Unfurnished,"2432 s 5th pl #1, milwaukee, wi 53207$795/mo2 bds1 ba750 sqft - apartment for rentshow more",750,milwaukee,WI
800,2,Apartment,"2168 n 41st st, milwaukee, wi 53208",Washington Park,Unfurnished,"2168 n 41st st, milwaukee, wi 53208$800/mo2 bds1 ba1,150 sqft - apartment for rentshow more",1150,milwaukee,WI
825,2,Apartment,"416 w keefe ave, milwaukee, wi 53212",Williamsburg,Unfurnished,"416 w keefe ave, milwaukee, wi 53212$825/mo2 bds1 ba850 sqft - apartment for rentshow more",850,milwaukee,WI
825,2,Apartment,"905a w maple st, milwaukee, wi 53204",Historic Mitchell Street,Unfurnished,"905a w maple st, milwaukee, wi 53204$825/mo2 bds1 ba900 sqft - apartment for rentshow more",900,milwaukee,WI
825,2,Apartment,"3045-3047 n 39th st. (duplex), 3045-3047 n 39th st, milwaukee, wi 53210",Sherman Park,Unfurnished,"3045-3047 n 39th st. (duplex), 3045-3047 n 39th st, milwaukee, wi 53210$825/mo2 bds1 ba1,228 sqft - apartment for rentshow more",1228,milwaukee,WI
845,2,Apartment,"3314 n buffum st. (duplex), 3314 n buffum st #3314a, milwaukee, wi 53212",Harambee,Unfurnished,"3314 n buffum st. (duplex), 3314 n buffum st #3314a, milwaukee, wi 53212$845/mo2 bds1 ba903 sqft - apartment for rentshow more",903,milwaukee,WI
845,2,Apartment,"2031-2033 s 15th pl. (duplex), 2031-2033 s 15th pl #2031, milwaukee, wi 53204",Historic Mitchell Street,Unfurnished,"2031-2033 s 15th pl. (duplex), 2031-2033 s 15th pl #2031, milwaukee, wi 53204$845/mo2 bds1 ba542 sqft - apartment for rentshow more",542,milwaukee,WI
845,2,Apartment,"1235 michigan ave. (4 unit), 1235 michigan ave #90c724109, south milwaukee, wi 53172",South Milwaukee,Unfurnished,"1235 michigan ave. (4 unit), 1235 michigan ave #90c724109, south milwaukee, wi 53172$845/mo2 bds1 ba712 sqft - apartment for rentshow more",712,south milwaukee,WI
845,2,Apartment,"3627 n 1st st. (duplex), 3627 n 1st st #3627a, milwaukee, wi 53212",Williamsburg,Unfurnished,"3627 n 1st st. (duplex), 3627 n 1st st #3627a, milwaukee, wi 53212$845/mo2 bds1 ba700 sqft - apartment for rentshow more",700,milwaukee,WI
845,2,Apartment,"4325 w burleigh st. 4 unit, 4325 w burleigh st apt 2, milwaukee, wi 53210",Saint Joseph,Unfurnished,"4325 w burleigh st. 4 unit, 4325 w burleigh st apt 2, milwaukee, wi 53210$845/mo2 bds1 ba850 sqft - apartment for rentshow more",850,milwaukee,WI
850,2,Apartment,"5839 north 84th street - 4, 5839 n 84th st, milwaukee, wi 53225",Silver Spring,Unfurnished,"5839 north 84th street - 4, 5839 n 84th st, milwaukee, wi 53225$850+/mo2 bds1 ba850 sqft - apartment for rentshow more",850,milwaukee,WI
850,2,Apartment,"3929 n 28th st, milwaukee, wi 53216",Franklin Heights,Unfurnished,"3929 n 28th st, milwaukee, wi 53216$850/mo2 bds1 ba872 sqft - apartment for rentshow more",872,milwaukee,WI
850,2,Apartment,"8746 west carmen avenue - 4, 8746 w carmen ave, milwaukee, wi 53225",Silver Swan,Unfurnished,"8746 west carmen avenue - 4, 8746 w carmen ave, milwaukee, wi 53225$850+/mo2 bds1 ba850 sqft - apartment for rentshow more",850,milwaukee,WI
850,2,Apartment,"3266 n 3rd st. (4 unit), 3266 n 3rd st apt 1, milwaukee, wi 53212",Harambee,Unfurnished,"3266 n 3rd st. (4 unit), 3266 n 3rd st apt 1, milwaukee, wi 53212$850/mo2 bds1 ba699 sqft - apartment for rentshow more",699,milwaukee,WI
825,2,Apartment,"218 n jefferson st, saint croix falls, wi 54024",Saint Croix Falls,Unfurnished,"218 n jefferson st, saint croix falls, wi 54024$825/mo2 bds1 ba800 sqft - apartment for rentshow more",800,saint croix falls,WI
909,2,Apartment,"Queens lane apartments, 1160 queens ln, anoka, mn 55303",Anoka,Unfurnished,"Queens lane apartments, 1160 queens ln, anoka, mn 55303$909+/mo2 bds1 ba650 sqft - apartment for rentshow more",650,anoka,MN
910,2,Apartment,"2300 oak st, hastings, mn 55033",Hastings,Unfurnished,"2300 oak st, hastings, mn 55033$910/mo2 bds1 ba900 sqft - apartment for rentshow more",900,hastings,MN
949,2,Apartment,"699 3rd st east, 699 3rd st e apt 101, saint paul, mn 55106",Dayton's Bluff,Unfurnished,"699 3rd st east, 699 3rd st e apt 101, saint paul, mn 55106$949/mo2 bds1 ba695 sqft - apartment for rentshow more",695,saint paul,MN
950,2,Apartment,"20635 howland ave w apt 2, lakeville, mn 55044",Lakeville,Unfurnished,"20635 howland ave w apt 2, lakeville, mn 55044$950/mo2 bds1 ba600 sqft - apartment for rentshow more",600,lakeville,MN
